Product_ID,Product_Name,Category,Subcategory,Brand,Unit_Price_SAR,Cost_Price_SAR,Stock_Quantity,Reorder_Level,Supplier_ID,Weight_kg,Warranty_Months,Rating,Is_Active
PROD-000603,Movie Villain,Toys & Games,Action Figures,AlFaisal,4843.24,2843.68,1153,49,SUP-154,4.45,36,4.9,TRUE
PROD-000604,Sci-Fi Robot,Toys & Games,Action Figures,Premium,4675.22,1696.78,171,150,SUP-185,10.62,12,2.5,TRUE
PROD-000605,Historical Warrior,Toys & Games,Action Figures,ValueMax,2509.31,1600.4,1923,102,SUP-087,0.64,0,3.5,TRUE
PROD-000606,Sports Star,Toys & Games,Action Figures,AlFaisal,483.21,267.24,848,54,SUP-118,48.46,12,3.5,FALSE
PROD-000607,Cartoon Character,Toys & Games,Action Figures,DesertBloom,370.92,2804.75,1446,120,SUP-042,33.78,6,3.3,TRUE
PROD-000608,Video Game Hero,Toys & Games,Action Figures,RedSea,1356.61,1092.9,1778,109,SUP-022,35.5,12,4,FALSE
PROD-000609,Dinosaur Model,Toys & Games,Action Figures,AlFaisal,1029.96,112.64,606,86,SUP-099,37.5,6,3.9,TRUE
PROD-000610,Space Explorer,Toys & Games,Action Figures,AlFaisal,1430.33,2400.74,182,52,SUP-168,7.2,0,4.8,TRUE
PROD-000611,Strategy Game,Toys & Games,Board Games,Premium,514.16,244.08,1990,33,SUP-092,43.81,6,2.6,TRUE
PROD-000612,Family Game Night,Toys & Games,Board Games,SaudiMart,4986.04,2106.6,1338,67,SUP-039,35.64,6,4.3,TRUE
PROD-000613,Trivia Challenge,Toys & Games,Board Games,GlobalTech,4049.92,1284.76,1875,171,SUP-113,2.38,24,4.7,TRUE
PROD-000614,Cooperative Game,Toys & Games,Board Games,Premium,807.14,500.59,1448,124,SUP-115,14.55,0,4.2,FALSE
PROD-000615,Deck Building,Toys & Games,Board Games,Hijazi,1118.59,2074.88,601,168,SUP-169,20.53,12,4.2,TRUE
PROD-000616,Word Game,Toys & Games,Board Games,ValueMax,105.84,352.85,185,75,SUP-094,16.69,6,2.6,TRUE
PROD-000617,Puzzle Game,Toys & Games,Board Games,AlFaisal,1120.41,2056.24,406,130,SUP-187,13,24,4,FALSE
PROD-000618,Racing Game,Toys & Games,Board Games,SaudiMart,2139.56,1906.97,1875,131,SUP-077,14.59,6,4.1,TRUE
PROD-000619,Mystery Game,Toys & Games,Board Games,Premium,889.8,365.61,1268,86,SUP-085,47.63,24,3,TRUE
PROD-000620,Classic Chess,Toys & Games,Board Games,AlFaisal,1611.53,687.48,206,121,SUP-189,36.89,36,4.6,TRUE
PROD-000621,1000-Piece Landscape,Toys & Games,Puzzles,AlFaisal,18.98,1167.43,1893,172,SUP-073,39.94,0,3.4,TRUE
PROD-000622,3D Puzzle,Toys & Games,Puzzles,Najdi,283.1,483.66,1147,148,SUP-073,39.11,36,3,TRUE
PROD-000623,Brain Teaser,Toys & Games,Puzzles,Premium,3176.82,1680.67,1456,124,SUP-100,25.32,36,2.5,TRUE
PROD-000624,Jigsaw Art,Toys & Games,Puzzles,Najdi,3167.66,1026.82,1574,66,SUP-136,17.29,12,4.3,TRUE
PROD-000625,Wooden Puzzle,Toys & Games,Puzzles,AlFaisal,885.79,640.24,870,46,SUP-066,43.42,0,3.6,TRUE
PROD-000626,Metal Puzzle,Toys & Games,Puzzles,Hijazi,104.04,1916.85,1017,86,SUP-181,7.05,0,2.6,TRUE
PROD-000627,Escape Room Box,Toys & Games,Puzzles,SaudiMart,928.28,1864.65,1646,21,SUP-114,28.55,6,4,FALSE
PROD-000628,Crossword Book,Toys & Games,Puzzles,Hijazi,3674.92,1541.7,170,32,SUP-068,25.44,36,2.8,TRUE
PROD-000629,Sudoku Collection,Toys & Games,Puzzles,ValueMax,138.27,1081.47,543,63,SUP-076,27.85,24,3.8,TRUE
PROD-000630,Rubik's Cube,Toys & Games,Puzzles,RedSea,537.18,927.44,1982,46,SUP-067,0.42,36,4.6,FALSE
PROD-000631,Fashion Doll,Toys & Games,Dolls,Hijazi,4076.8,2280.12,1734,39,SUP-083,34.94,24,4,TRUE
PROD-000632,Baby Doll,Toys & Games,Dolls,DesertBloom,2963.8,2805.56,408,136,SUP-162,38.42,0,4.1,FALSE
PROD-000633,Collectible Doll,Toys & Games,Dolls,Premium,2624.64,2025.5,631,198,SUP-123,42.35,6,3.1,TRUE
PROD-000634,Dollhouse,Toys & Games,Dolls,Hijazi,3875.74,1792.34,624,46,SUP-081,32.76,36,3,TRUE
PROD-000635,Doll Accessories,Toys & Games,Dolls,DesertBloom,2344.33,2834.23,778,145,SUP-117,13.98,24,3.3,FALSE
PROD-000636,Plush Doll,Toys & Games,Dolls,RedSea,4589.41,2207.08,1563,132,SUP-143,17.24,24,3,FALSE
PROD-000637,Interactive Doll,Toys & Games,Dolls,GlobalTech,1898.89,715.77,139,187,SUP-181,5.77,24,4.5,TRUE
PROD-000638,Heritage Doll,Toys & Games,Dolls,ValueMax,4057.15,2971.79,283,99,SUP-019,45.29,0,3.6,FALSE
PROD-000639,Miniature Doll,Toys & Games,Dolls,RedSea,2461.09,498.5,833,183,SUP-064,13.72,6,2.9,TRUE
PROD-000640,Doll Wardrobe,Toys & Games,Dolls,SaudiMart,625.96,253,339,188,SUP-143,26.22,0,4.5,TRUE
PROD-000641,STEM Kit,Toys & Games,Educational Toys,RedSea,396.67,261.84,1518,53,SUP-012,40.35,24,4.5,FALSE
PROD-000642,Robot Building Set,Toys & Games,Educational Toys,RedSea,3505.84,286.99,641,195,SUP-122,28.48,0,5,TRUE
PROD-000643,Microscope,Toys & Games,Educational Toys,DesertBloom,956.26,1505.94,381,37,SUP-045,12.95,36,2.9,FALSE
PROD-000644,Telescope,Toys & Games,Educational Toys,SaudiMart,2551.99,83.03,1020,31,SUP-150,9.1,36,4.1,TRUE
PROD-000645,Coding Toy,Toys & Games,Educational Toys,Hijazi,1357.09,585.68,1421,93,SUP-042,16.57,6,4.2,FALSE
PROD-000646,Science Experiment,Toys & Games,Educational Toys,SaudiMart,4737.43,1163.42,1798,47,SUP-162,15.99,12,3.5,FALSE
PROD-000647,Math Game,Toys & Games,Educational Toys,ValueMax,3134.88,2766.16,3,143,SUP-199,34.98,36,3.6,TRUE
PROD-000648,Geography Puzzle,Toys & Games,Educational Toys,OasisHome,3508.44,2162.75,1071,185,SUP-113,48.82,36,4.7,TRUE
PROD-000649,Musical Instrument,Toys & Games,Educational Toys,OasisHome,4141.44,913.3,1500,90,SUP-090,11.61,24,4.9,TRUE
PROD-000650,Building Blocks,Toys & Games,Educational Toys,Premium,874.36,2681.57,41,196,SUP-052,47.73,12,3.5,TRUE
PROD-000651,RC Car,Toys & Games,Remote Control,DesertBloom,2792.27,841.28,1911,59,SUP-116,25.92,24,4.2,FALSE
PROD-000652,RC Drone,Toys & Games,Remote Control,Premium,4848.17,2155.06,565,178,SUP-076,5.53,12,4.5,FALSE
PROD-000653,RC Boat,Toys & Games,Remote Control,ValueMax,290.32,864.75,668,40,SUP-089,11.8,24,4.1,TRUE
PROD-000654,RC Helicopter,Toys & Games,Remote Control,Najdi,4471.35,61.54,1555,130,SUP-006,44.81,6,3.1,TRUE
PROD-000655,RC Tank,Toys & Games,Remote Control,SaudiMart,4790.65,56.71,1396,182,SUP-045,29.74,36,2.5,FALSE
PROD-000656,RC Truck,Toys & Games,Remote Control,Premium,707.52,810.14,643,181,SUP-081,10.21,36,2.9,TRUE
PROD-000657,RC Plane,Toys & Games,Remote Control,DesertBloom,617.9,1545.95,211,122,SUP-160,1.14,12,4.5,TRUE
PROD-000658,RC Submarine,Toys & Games,Remote Control,DesertBloom,3588.71,455.24,340,146,SUP-037,11.35,12,2.8,TRUE
PROD-000659,RC Robot,Toys & Games,Remote Control,Najdi,4250.55,1551.13,1139,154,SUP-165,33.41,12,4.4,TRUE
PROD-000660,RC Animal,Toys & Games,Remote Control,Premium,4689.02,506.92,1373,62,SUP-055,34.32,6,2.8,TRUE
PROD-000661,Brick Set,Toys & Games,Building Blocks,Najdi,3775.28,2959.58,244,174,SUP-150,28.4,0,2.6,TRUE
PROD-000662,Architecture Kit,Toys & Games,Building Blocks,Premium,2009.11,446.95,1875,48,SUP-062,32.19,24,4.8,TRUE
PROD-000663,Vehicle Builder,Toys & Games,Building Blocks,DesertBloom,417.22,785.81,1355,111,SUP-078,12.94,6,2.9,TRUE
PROD-000664,Castle Set,Toys & Games,Building Blocks,SaudiMart,4368.36,2971.67,1859,176,SUP-175,31.89,24,4.5,TRUE
PROD-000665,Space Station,Toys & Games,Building Blocks,DesertBloom,4544.24,1975.62,1256,194,SUP-116,10.11,6,3.7,TRUE
PROD-000666,City Builder,Toys & Games,Building Blocks,SaudiMart,2630.42,2351.6,896,88,SUP-057,7.34,0,4.4,TRUE
PROD-000667,Robot Creator,Toys & Games,Building Blocks,Najdi,3298.84,2493.54,1601,160,SUP-064,0.2,24,3.7,FALSE
PROD-000668,Animal Kingdom,Toys & Games,Building Blocks,Najdi,2422.68,1095.38,1039,111,SUP-149,25.99,24,4.9,TRUE
PROD-000669,Train Set,Toys & Games,Building Blocks,Hijazi,4204.82,685.05,680,76,SUP-129,10.67,36,4.9,TRUE
PROD-000670,Marble Run,Toys & Games,Building Blocks,OasisHome,2677.82,2791.31,1532,171,SUP-075,39.09,0,3.3,TRUE
PROD-000671,Trampoline,Toys & Games,Outdoor Toys,Hijazi,1908.38,321.42,1253,63,SUP-119,46.96,36,2.8,TRUE
PROD-000672,Swing Set,Toys & Games,Outdoor Toys,Hijazi,3033.92,1207.24,573,158,SUP-010,43.98,36,3.4,TRUE
PROD-000673,Sandbox,Toys & Games,Outdoor Toys,RedSea,3290.25,2265.08,671,129,SUP-030,43.52,6,4.7,FALSE
PROD-000674,Water Slide,Toys & Games,Outdoor Toys,DesertBloom,286.02,1431.91,1488,197,SUP-006,3.28,24,3.3,TRUE
PROD-000675,Bounce House,Toys & Games,Outdoor Toys,AlFaisal,3472.28,1368.38,1786,95,SUP-123,12.47,0,2.6,FALSE
PROD-000676,Scooter,Toys & Games,Outdoor Toys,Hijazi,3581.63,2600.57,533,197,SUP-155,39.5,36,3.9,TRUE
PROD-000677,Skateboard,Toys & Games,Outdoor Toys,Hijazi,4746.74,2105.37,999,180,SUP-126,26.02,36,2.6,TRUE
PROD-000678,Kite,Toys & Games,Outdoor Toys,DesertBloom,4885.72,2952.58,1178,54,SUP-057,33.76,0,4.9,TRUE
PROD-000679,Frisbee,Toys & Games,Outdoor Toys,Premium,1083.8,913.51,1839,156,SUP-123,40.29,0,4.4,TRUE
PROD-000680,Bubble Machine,Toys & Games,Outdoor Toys,SaudiMart,4963.05,594.35,1280,69,SUP-015,38.89,6,3.8,TRUE
PROD-000681,RPG Game,Toys & Games,Video Games,OasisHome,3761.24,814.26,215,83,SUP-113,36.81,0,2.9,TRUE
PROD-000682,Shooter Game,Toys & Games,Video Games,SaudiMart,3976.83,817.53,1841,151,SUP-161,42.92,36,2.8,FALSE
PROD-000683,Racing Game,Toys & Games,Video Games,AlFaisal,2832.28,2967.01,947,78,SUP-036,34.74,36,2.8,FALSE
PROD-000684,Sports Game,Toys & Games,Video Games,Premium,209.39,1774.59,1857,153,SUP-061,44.14,36,4.6,FALSE
PROD-000685,Adventure Game,Toys & Games,Video Games,OasisHome,4373,289.68,79,127,SUP-046,1.66,24,4.6,FALSE
PROD-000686,Puzzle Game,Toys & Games,Video Games,OasisHome,4540.37,2306.99,1111,36,SUP-100,28.98,36,4.4,FALSE
PROD-000687,Simulation Game,Toys & Games,Video Games,Hijazi,209.75,1949.91,1430,176,SUP-138,37.51,12,3.2,TRUE
PROD-000688,Fighting Game,Toys & Games,Video Games,ValueMax,335.33,1640.76,167,30,SUP-028,17.22,6,3.6,TRUE
PROD-000689,Strategy Game,Toys & Games,Video Games,AlFaisal,1681.18,1382.45,30,46,SUP-130,37.37,36,3.7,TRUE
PROD-000690,Party Game,Toys & Games,Video Games,Premium,1517.6,2563.99,33,53,SUP-042,32.07,24,4.8,TRUE
PROD-000691,Bear Plush,Toys & Games,Plush Toys,Hijazi,3461.11,2495.54,324,49,SUP-176,17.26,6,3.7,TRUE
PROD-000692,Unicorn Plush,Toys & Games,Plush Toys,OasisHome,359.17,368.72,545,76,SUP-074,3.48,24,3.5,TRUE
PROD-000693,Dinosaur Plush,Toys & Games,Plush Toys,Premium,806.05,1390.34,1550,113,SUP-150,22.01,24,3.6,TRUE
PROD-000694,Character Plush,Toys & Games,Plush Toys,ValueMax,2552.01,831.13,54,110,SUP-049,35.15,12,4.9,TRUE
PROD-000695,Pillow Pet,Toys & Games,Plush Toys,Hijazi,1442.89,2280.59,124,177,SUP-098,39.64,6,3.1,FALSE
PROD-000696,Giant Plush,Toys & Games,Plush Toys,ValueMax,2527.27,288.8,1423,94,SUP-194,48.86,6,4,TRUE
PROD-000697,Interactive Plush,Toys & Games,Plush Toys,Hijazi,2409.23,585.56,1573,24,SUP-084,12.15,36,2.5,TRUE
PROD-000698,Musical Plush,Toys & Games,Plush Toys,GlobalTech,3913.75,77.82,987,199,SUP-121,27.07,0,5,TRUE
PROD-000699,Weighted Plush,Toys & Games,Plush Toys,Najdi,1028.75,1920.99,144,170,SUP-139,24.28,0,3,TRUE
PROD-000700,Collectible Plush,Toys & Games,Plush Toys,DesertBloom,1598.82,2201.53,181,179,SUP-051,11.62,6,2.9,TRUE
PROD-000701,Vitamin D3,Health & Wellness,Vitamins,RedSea,4370.1,801.15,1420,109,SUP-186,48.41,12,4.8,TRUE
PROD-000702,Vitamin C,Health & Wellness,Vitamins,Hijazi,2600.69,1486.91,1228,64,SUP-075,14.21,24,4.5,FALSE
PROD-000703,Vitamin B Complex,Health & Wellness,Vitamins,GlobalTech,2286.18,79,1895,120,SUP-143,19.44,36,4.4,TRUE
PROD-000704,Multivitamin,Health & Wellness,Vitamins,DesertBloom,4338.51,2045.66,769,50,SUP-056,23.67,36,4.9,TRUE
PROD-000705,Vitamin E,Health & Wellness,Vitamins,OasisHome,2271.43,263.52,1148,53,SUP-082,48.84,36,4.6,TRUE
PROD-000706,Vitamin K2,Health & Wellness,Vitamins,SaudiMart,2729.86,1557.23,1579,146,SUP-145,1.55,0,2.9,TRUE
PROD-000707,Iron Supplement,Health & Wellness,Vitamins,DesertBloom,4733.11,2828.18,1839,123,SUP-056,15.87,36,2.8,FALSE
PROD-000708,Zinc,Health & Wellness,Vitamins,Hijazi,388.69,525.57,1850,119,SUP-044,8.61,12,4.4,TRUE
PROD-000709,Magnesium,Health & Wellness,Vitamins,ValueMax,1010.89,956.23,267,149,SUP-074,14.6,24,4.2,TRUE
PROD-000710,Calcium,Health & Wellness,Vitamins,Premium,1281.89,2173.99,203,62,SUP-091,44.3,6,2.6,TRUE
PROD-000711,Omega-3 Fish Oil,Health & Wellness,Supplements,OasisHome,943.21,1691.04,142,158,SUP-041,25.07,0,2.9,FALSE
PROD-000712,Probiotics,Health & Wellness,Supplements,ValueMax,1995.73,1261.37,1867,189,SUP-120,25.7,0,3,TRUE
PROD-000713,Collagen Peptides,Health & Wellness,Supplements,Hijazi,859.91,2239.25,102,177,SUP-157,10.88,24,3.4,TRUE
PROD-000714,Ashwagandha,Health & Wellness,Supplements,Hijazi,2088.11,2672.46,1095,86,SUP-136,5.71,0,4.3,FALSE
PROD-000715,Turmeric Curcumin,Health & Wellness,Supplements,Hijazi,2823.36,2575.55,1987,45,SUP-143,14.6,12,2.7,TRUE
PROD-000716,Spirulina,Health & Wellness,Supplements,SaudiMart,2551.13,2942.81,1272,129,SUP-090,12.56,36,3.3,TRUE
PROD-000717,Whey Protein,Health & Wellness,Supplements,SaudiMart,1875.45,1214.2,593,194,SUP-089,31.73,36,4.6,TRUE
PROD-000718,Creatine,Health & Wellness,Supplements,SaudiMart,4679.8,304.9,1711,138,SUP-094,43.24,36,3.6,FALSE
PROD-000719,BCAA,Health & Wellness,Supplements,DesertBloom,708.87,2896.64,695,140,SUP-187,32.96,12,2.6,TRUE
PROD-000720,Glucosamine,Health & Wellness,Supplements,AlFaisal,3090.73,2684.07,1662,50,SUP-170,7.91,6,4.9,TRUE
PROD-000721,Blood Pressure Monitor,Health & Wellness,Medical Devices,AlFaisal,1356.36,862.05,1595,165,SUP-094,46.47,0,3.1,TRUE
PROD-000722,Digital Thermometer,Health & Wellness,Medical Devices,Hijazi,2889.2,1641.22,676,84,SUP-110,23.52,24,2.9,FALSE
PROD-000723,Pulse Oximeter,Health & Wellness,Medical Devices,Hijazi,3339.83,1564.32,1154,22,SUP-114,16.04,0,3.5,TRUE
PROD-000724,Glucometer,Health & Wellness,Medical Devices,Najdi,2139.67,1217.79,988,179,SUP-077,0.75,36,4.6,TRUE
PROD-000725,Nebulizer,Health & Wellness,Medical Devices,Hijazi,1055,2163,347,178,SUP-186,5.66,24,3.2,TRUE
PROD-000726,TENS Unit,Health & Wellness,Medical Devices,OasisHome,2008.82,862.85,1367,111,SUP-078,12.62,6,4,TRUE
PROD-000727,Heating Pad,Health & Wellness,Medical Devices,Najdi,1674.37,1998.56,665,153,SUP-072,28.06,0,5,TRUE
PROD-000728,Cold Pack,Health & Wellness,Medical Devices,ValueMax,910.32,387.33,458,103,SUP-183,20.14,6,2.8,TRUE
PROD-000729,Compression Socks,Health & Wellness,Medical Devices,AlFaisal,4514.69,253.37,998,96,SUP-131,31.77,6,3.5,TRUE
PROD-000730,Posture Corrector,Health & Wellness,Medical Devices,Premium,3680.31,1055.55,518,120,SUP-009,23.78,12,3.1,TRUE
PROD-000731,First Aid Kit,Health & Wellness,First Aid,Hijazi,1882.29,580.85,896,61,SUP-109,46.47,0,4.7,TRUE
PROD-000732,Bandage Set,Health & Wellness,First Aid,Premium,3371.6,794.18,813,71,SUP-166,3.91,12,3.6,FALSE
PROD-000733,Antiseptic Spray,Health & Wellness,First Aid,GlobalTech,3835.76,1270.13,102,155,SUP-138,35.6,36,3.7,TRUE
PROD-000734,Burn Gel,Health & Wellness,First Aid,Premium,4074.47,590,968,171,SUP-154,33.37,36,4.8,TRUE
PROD-000735,Splint,Health & Wellness,First Aid,Najdi,3560.98,1548.78,88,179,SUP-104,16.57,0,3.9,FALSE
PROD-000736,CPR Mask,Health & Wellness,First Aid,RedSea,3224.98,2117.95,397,66,SUP-022,23.79,24,5,TRUE
PROD-000737,Emergency Blanket,Health & Wellness,First Aid,RedSea,1600.46,861.24,976,194,SUP-119,1.27,0,3.8,TRUE
PROD-000738,Eye Wash,Health & Wellness,First Aid,AlFaisal,2767.29,1526.49,390,99,SUP-139,39.59,24,3.2,TRUE
PROD-000739,Tweezer Set,Health & Wellness,First Aid,DesertBloom,4269.9,2120.43,631,41,SUP-019,36.33,12,3.6,TRUE
PROD-000740,Medical Tape,Health & Wellness,First Aid,Hijazi,2277.91,2741.37,1905,184,SUP-089,40.85,24,2.9,FALSE
PROD-000741,Smart Band,Health & Wellness,Fitness Trackers,ValueMax,2828.98,251.17,116,114,SUP-033,22.58,36,2.9,TRUE
PROD-000742,Heart Rate Monitor,Health & Wellness,Fitness Trackers,Premium,1638.78,1198.95,1672,46,SUP-109,35.98,12,4.8,FALSE
PROD-000743,GPS Watch,Health & Wellness,Fitness Trackers,SaudiMart,2007.63,2061.2,1299,99,SUP-145,38.97,6,3.1,TRUE
PROD-000744,Body Composition Scale,Health & Wellness,Fitness Trackers,AlFaisal,3477.2,1619.87,1055,153,SUP-052,36.31,6,3.1,TRUE
PROD-000745,Sleep Tracker,Health & Wellness,Fitness Trackers,RedSea,2913.5,1955.38,732,93,SUP-131,16.3,36,4.2,TRUE
PROD-000746,Smart Ring,Health & Wellness,Fitness Trackers,SaudiMart,4705.01,2422.01,879,131,SUP-083,10.46,24,4,TRUE
PROD-000747,Posture Sensor,Health & Wellness,Fitness Trackers,SaudiMart,2843.47,72.15,1729,157,SUP-022,0.11,0,3,TRUE
PROD-000748,Hydration Tracker,Health & Wellness,Fitness Trackers,Najdi,2004.95,2548.45,955,163,SUP-004,25.46,36,4.6,TRUE
PROD-000749,Smart Insole,Health & Wellness,Fitness Trackers,RedSea,3474.96,2757.41,1188,37,SUP-101,48.65,6,4.9,FALSE
PROD-000750,Activity Clip,Health & Wellness,Fitness Trackers,Najdi,1738.25,449.97,1499,175,SUP-196,14.82,6,3.4,TRUE
PROD-000751,Massage Gun,Health & Wellness,Massage,DesertBloom,678.56,2630.97,238,112,SUP-052,18.48,24,3.3,TRUE
PROD-000752,Neck Massager,Health & Wellness,Massage,Hijazi,379.06,1780.29,1770,121,SUP-191,19.78,0,3.4,TRUE
PROD-000753,Foot Massager,Health & Wellness,Massage,DesertBloom,3036.1,2361.4,435,155,SUP-007,5.56,0,4.4,FALSE
PROD-000754,Massage Chair Pad,Health & Wellness,Massage,SaudiMart,591.15,1387.21,1879,95,SUP-079,19.87,36,3.1,FALSE
PROD-000755,Hot Stone Set,Health & Wellness,Massage,RedSea,2878.94,1466.21,662,22,SUP-117,27.43,6,2.7,TRUE
PROD-000756,Massage Oil,Health & Wellness,Massage,OasisHome,1124.81,2571.53,1748,194,SUP-058,13.71,24,3.4,TRUE
PROD-000757,Acupressure Mat,Health & Wellness,Massage,Hijazi,1444.3,1918.17,1719,183,SUP-057,22.68,0,3.2,FALSE
PROD-000758,Foam Roller,Health & Wellness,Massage,RedSea,2812.23,2212.32,1422,118,SUP-136,34.3,36,3,TRUE
PROD-000759,Massage Ball,Health & Wellness,Massage,ValueMax,3594.87,2024.52,1798,69,SUP-166,6.62,36,3.5,TRUE
PROD-000760,Shiatsu Pillow,Health & Wellness,Massage,Premium,1460.01,1876.18,1727,125,SUP-056,44.37,12,4.8,TRUE
PROD-000761,Blue Light Glasses,Health & Wellness,Eye Care,GlobalTech,718.71,1975.88,1373,165,SUP-021,13.2,36,4.3,TRUE
PROD-000762,Eye Drops,Health & Wellness,Eye Care,DesertBloom,1618.06,2656.1,689,167,SUP-094,11.91,0,2.7,FALSE
PROD-000763,Eye Mask,Health & Wellness,Eye Care,AlFaisal,1368.81,2193.31,118,106,SUP-160,43.01,12,3.4,TRUE
PROD-000764,Heated Eye Compress,Health & Wellness,Eye Care,RedSea,1575.54,2313.64,144,21,SUP-036,1.98,6,3.8,FALSE
PROD-000765,Magnifying Glass,Health & Wellness,Eye Care,SaudiMart,3163.43,225.91,1714,182,SUP-110,1.21,12,4.9,TRUE
PROD-000766,Contact Lens Solution,Health & Wellness,Eye Care,DesertBloom,4781.7,305.17,1798,21,SUP-009,14.39,36,3.7,FALSE
PROD-000767,Eye Vitamin,Health & Wellness,Eye Care,AlFaisal,734.18,129,123,154,SUP-073,27.61,12,3.2,TRUE
PROD-000768,Eye Massager,Health & Wellness,Eye Care,AlFaisal,3542.43,2823.5,1059,118,SUP-037,9.22,36,2.6,TRUE
PROD-000769,Reading Glasses,Health & Wellness,Eye Care,RedSea,1426.81,291.13,181,24,SUP-089,48.17,24,3.7,TRUE
PROD-000770,Eye Patch,Health & Wellness,Eye Care,ValueMax,1094.28,2603.52,1320,125,SUP-194,28.71,0,3.7,TRUE
PROD-000771,Test Strips,Health & Wellness,Diabetes Care,Najdi,1267.16,1552.92,1008,56,SUP-184,12.09,36,4.9,TRUE
PROD-000772,Lancets,Health & Wellness,Diabetes Care,Premium,3169.06,1730.74,1815,188,SUP-086,4.22,12,4.1,TRUE
PROD-000773,Insulin Pen,Health & Wellness,Diabetes Care,RedSea,2331.26,77.43,627,153,SUP-051,34.91,24,3.5,FALSE
PROD-000774,Glucose Tabs,Health & Wellness,Diabetes Care,OasisHome,4390.14,1090.94,436,159,SUP-041,23.06,12,3,TRUE
PROD-000775,Diabetic Socks,Health & Wellness,Diabetes Care,DesertBloom,3488.33,1188.82,1632,61,SUP-033,16.93,24,4.7,TRUE
PROD-000776,Foot Cream,Health & Wellness,Diabetes Care,RedSea,2654.53,1370.74,1846,194,SUP-190,6.93,6,4.6,TRUE
PROD-000777,Meal Planner,Health & Wellness,Diabetes Care,RedSea,4480.46,1237.24,868,143,SUP-094,46.38,0,3.1,TRUE
PROD-000778,Sugar Substitute,Health & Wellness,Diabetes Care,ValueMax,4889.6,2221.02,1841,41,SUP-139,15.84,6,2.7,FALSE
PROD-000779,Diabetic Shoes,Health & Wellness,Diabetes Care,GlobalTech,4226.23,2443.7,247,197,SUP-006,13.88,12,3,TRUE
PROD-000780,Carb Counter,Health & Wellness,Diabetes Care,AlFaisal,3821.07,1755.06,109,168,SUP-151,44.76,6,4.5,TRUE
PROD-000781,Nebulizer Machine,Health & Wellness,Respiratory,ValueMax,4196.44,2093.05,112,155,SUP-124,43.87,24,3.8,FALSE
PROD-000782,Inhaler Spacer,Health & Wellness,Respiratory,AlFaisal,1646.87,2014.62,318,61,SUP-090,9.33,24,3.6,TRUE
PROD-000783,Humidifier,Health & Wellness,Respiratory,Hijazi,1687.82,2081.83,1723,95,SUP-080,48.45,36,2.9,FALSE
PROD-000784,Air Purifier,Health & Wellness,Respiratory,AlFaisal,129.94,1812.18,299,112,SUP-034,35.43,24,3.3,TRUE
PROD-000785,Nasal Spray,Health & Wellness,Respiratory,DesertBloom,4292.67,2290.99,354,43,SUP-109,19.33,36,4.9,TRUE
PROD-000786,Steam Inhaler,Health & Wellness,Respiratory,DesertBloom,966.63,2377.75,1997,90,SUP-156,27.42,0,4.2,TRUE
PROD-000787,Oxygen Concentrator,Health & Wellness,Respiratory,SaudiMart,3659.88,2103.71,1360,101,SUP-117,44.07,24,4.1,TRUE
PROD-000788,CPAP Mask,Health & Wellness,Respiratory,DesertBloom,1278.44,875.37,502,152,SUP-099,35.59,6,3.4,TRUE
PROD-000789,Breathing Trainer,Health & Wellness,Respiratory,GlobalTech,4600.58,1019.1,719,72,SUP-056,36.59,6,4.1,FALSE
PROD-000790,Allergen Mask,Health & Wellness,Respiratory,Hijazi,3256.14,659.34,1788,131,SUP-082,48.83,12,3.8,FALSE
PROD-000791,Heating Pad,Health & Wellness,Pain Relief,Najdi,4956.5,905.67,1660,181,SUP-100,42.84,36,4,TRUE
PROD-000792,TENS Device,Health & Wellness,Pain Relief,AlFaisal,3384.16,2642.22,1167,145,SUP-057,31.8,6,4.3,TRUE
PROD-000793,Topical Cream,Health & Wellness,Pain Relief,Premium,4655.7,2759.82,1370,193,SUP-178,43.83,12,4.1,TRUE
PROD-000794,Pain Relief Patch,Health & Wellness,Pain Relief,ValueMax,2627.22,2134.58,836,156,SUP-120,20.55,36,2.6,TRUE
PROD-000795,Back Support Belt,Health & Wellness,Pain Relief,SaudiMart,1594.47,243.09,1904,108,SUP-198,17.72,0,2.6,TRUE
PROD-000796,Knee Brace,Health & Wellness,Pain Relief,ValueMax,3133.56,374.89,1067,122,SUP-194,30.33,24,4.7,TRUE
PROD-000797,Wrist Wrap,Health & Wellness,Pain Relief,AlFaisal,2780.73,1827.66,131,144,SUP-019,36.73,24,4.6,FALSE
PROD-000798,Ankle Support,Health & Wellness,Pain Relief,SaudiMart,4120.91,2189.86,1806,126,SUP-130,10.77,0,3.4,FALSE
PROD-000799,Neck Collar,Health & Wellness,Pain Relief,DesertBloom,3245.98,788.36,123,119,SUP-013,18.78,0,4.4,FALSE
PROD-000800,Acupuncture Mat,Health & Wellness,Pain Relief,ValueMax,3844.72,1448.53,1249,22,SUP-088,13.36,12,4.4,FALSE
PROD-000801,Car Wax,Automotive,Car Care,Premium,3939.38,2205.45,1588,37,SUP-155,41,12,4.3,TRUE
PROD-000802,Wash Shampoo,Automotive,Car Care,ValueMax,3675.29,2079.78,1364,83,SUP-045,24.88,0,2.6,FALSE
PROD-000803,Tire Shine,Automotive,Car Care,OasisHome,643.14,2850.73,748,179,SUP-036,6.11,6,3.1,TRUE
